Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
36,19-03-2010,428852,0,60,3,210,9
36,26-03-2010,404439,0,56,3,210,9
36,02-04-2010,435973,0,63,3,210,8
36,09-04-2010,453017,0,69,3,209,8
36,16-04-2010,483700,0,67,3,209,8
36,23-04-2010,434117,0,68,3,209,8
36,30-04-2010,457900,0,71,3,209,8
36,07-05-2010,489372,0,76,3,209,8
36,14-05-2010,476734,0,78,3,209,8
36,21-05-2010,474918,0,77,3,209,8
36,28-05-2010,447050,0,81,3,210,8
36,04-06-2010,471089,0,80,3,210,8
36,11-06-2010,467711,0,82,3,210,8
36,18-06-2010,485695,0,84,3,210,8
36,25-06-2010,434880,0,84,3,210,8
36,02-07-2010,434252,0,82,3,210,8
36,09-07-2010,471714,0,82,3,210,8
36,16-07-2010,466962,0,84,3,210,8
36,23-07-2010,452021,0,83,3,210,8
36,30-07-2010,432452,0,82,3,210,8
36,06-08-2010,467443,0,85,3,210,8
36,13-08-2010,470437,0,86,3,210,8
36,20-08-2010,437950,0,86,3,210,8
36,27-08-2010,412051,0,85,3,210,8
36,03-09-2010,431294,0,82,3,210,8
36,10-09-2010,434471,1,81,3,210,8
36,17-09-2010,454694,0,82,3,210,8
36,24-09-2010,419349,0,79,3,210,8
36,01-10-2010,422169,0,75,3,210,8
36,08-10-2010,444352,0,66,3,211,8
36,15-10-2010,453308,0,72,3,211,8
36,22-10-2010,424956,0,72,3,211,8
36,29-10-2010,392654,0,76,3,211,8
36,05-11-2010,405860,0,63,3,211,8
36,12-11-2010,425805,0,62,3,211,8
36,19-11-2010,411616,0,57,3,211,8
36,26-11-2010,408891,1,68,3,211,8
36,03-12-2010,360266,0,54,3,210,8
36,10-12-2010,404545,0,52,3,210,8
36,17-12-2010,410215,0,57,3,210,8
36,24-12-2010,422094,0,59,3,210,8
36,31-12-2010,359311,1,53,3,210,8
36,07-01-2011,384660,0,54,3,210,8
36,14-01-2011,410498,0,43,3,210,8
36,21-01-2011,399191,0,51,3,211,8
36,28-01-2011,372174,0,49,3,211,8
36,04-02-2011,417522,0,47,3,211,8
36,11-02-2011,401501,1,41,3,212,8
36,18-02-2011,427175,0,57,3,212,8
36,25-02-2011,380279,0,68,3,212,8
36,04-03-2011,402580,0,65,3,213,8
36,11-03-2011,407507,0,59,3,213,8
36,18-03-2011,431412,0,65,3,213,8
36,25-03-2011,390732,0,71,3,213,8
36,01-04-2011,385672,0,67,4,214,8
36,08-04-2011,428728,0,69,4,214,8
36,15-04-2011,414987,0,73,4,214,8
36,22-04-2011,374575,0,75,4,214,8
36,29-04-2011,340709,0,76,4,214,8
36,06-05-2011,393401,0,70,4,215,8
36,13-05-2011,395317,0,77,4,215,8
36,20-05-2011,376183,0,73,4,214,8
36,27-05-2011,348655,0,81,4,214,8
36,03-06-2011,373704,0,83,4,214,8
36,10-06-2011,374182,0,82,4,214,8
36,17-06-2011,394645,0,84,4,214,8
36,24-06-2011,360010,0,84,4,214,8
36,01-07-2011,354271,0,85,4,214,8
36,08-07-2011,377465,0,85,3,214,8
36,15-07-2011,385631,0,86,4,214,8
36,22-07-2011,361311,0,83,4,214,8
36,29-07-2011,354361,0,85,4,214,8
36,05-08-2011,381018,0,87,4,214,8
36,12-08-2011,380189,0,88,4,214,8
36,19-08-2011,373268,0,87,4,214,8
36,26-08-2011,344964,0,86,4,214,8
36,02-09-2011,350276,0,88,3,215,8
36,09-09-2011,352961,1,78,3,215,8
36,16-09-2011,343108,0,82,3,215,8
36,23-09-2011,322405,0,78,3,215,8
36,30-09-2011,314910,0,82,3,215,8
36,07-10-2011,346138,0,71,3,216,8
36,14-10-2011,342077,0,74,3,216,8
36,21-10-2011,328633,0,68,3,216,8
36,28-10-2011,306194,0,71,3,216,8
36,04-11-2011,313387,0,59,3,217,8
36,11-11-2011,328499,0,64,3,217,8
36,18-11-2011,332902,0,66,3,217,8
36,25-11-2011,332812,1,66,3,217,8
36,02-12-2011,293351,0,54,3,217,8
36,09-12-2011,312298,0,51,3,218,8
36,16-12-2011,341504,0,58,3,218,8
36,23-12-2011,325262,0,55,3,218,8
36,30-12-2011,287425,1,48,3,218,8
36,06-01-2012,329468,0,57,3,218,7
36,13-01-2012,325976,0,56,3,219,7
36,20-01-2012,330927,0,59,3,219,7
36,27-01-2012,301445,0,63,3,219,7
36,03-02-2012,310983,0,61,3,219,7
36,10-02-2012,335742,1,54,3,219,7
36,17-02-2012,326317,0,54,4,219,7
36,24-02-2012,313270,0,62,4,219,7
36,02-03-2012,315397,0,65,4,220,7
36,09-03-2012,318675,0,63,4,220,7
36,16-03-2012,335346,0,67,4,220,7
36,23-03-2012,317873,0,69,4,220,7
36,30-03-2012,304145,0,70,4,220,7
36,06-04-2012,331026,0,74,4,220,7
36,13-04-2012,339408,0,73,4,220,7
36,20-04-2012,323915,0,71,4,220,7
36,27-04-2012,308390,0,70,4,220,7
36,04-05-2012,312468,0,77,4,220,7
36,11-05-2012,330518,0,77,4,220,7
36,18-05-2012,324801,0,74,4,220,7
36,25-05-2012,306098,0,79,4,220,7
36,01-06-2012,306006,0,81,4,220,7
36,08-06-2012,338273,0,82,4,220,7
36,15-06-2012,333147,0,82,3,220,7
36,22-06-2012,306411,0,80,3,220,7
36,29-06-2012,291530,0,87,3,221,7
36,06-07-2012,306579,0,82,3,221,7
36,13-07-2012,298337,0,78,3,221,7
36,20-07-2012,303290,0,82,3,221,7
36,27-07-2012,279643,0,84,3,221,7
36,03-08-2012,304990,0,86,3,221,7
36,10-08-2012,298948,0,84,3,221,7
36,17-08-2012,314607,0,86,4,221,7
36,24-08-2012,282546,0,81,4,221,7
36,31-08-2012,282647,0,85,4,221,7
36,07-09-2012,293729,1,84,4,221,7
36,14-09-2012,301894,0,78,4,221,7
36,21-09-2012,293804,0,76,4,221,7
36,28-09-2012,270678,0,79,4,222,7
36,05-10-2012,277138,0,74,4,222,6
36,12-10-2012,300237,0,71,4,222,6
36,19-10-2012,287360,0,74,4,222,6
36,26-10-2012,272489,0,74,3,222,6
37,05-02-2010,536007,0,46,3,210,9
37,12-02-2010,529853,1,46,3,210,9
37,19-02-2010,510382,0,46,3,210,9
37,26-02-2010,513616,0,51,3,210,9
37,05-03-2010,519256,0,51,3,210,9
37,12-03-2010,513015,0,62,3,210,9
37,19-03-2010,460021,0,60,3,210,9
37,26-03-2010,515778,0,56,3,210,9
37,02-04-2010,540190,0,63,3,210,8
37,09-04-2010,513328,0,69,3,209,8
37,16-04-2010,524545,0,67,3,209,8
37,23-04-2010,527020,0,68,3,209,8
37,30-04-2010,517851,0,71,3,209,8
37,07-05-2010,543235,0,76,3,209,8
37,14-05-2010,505196,0,78,3,209,8
37,21-05-2010,510495,0,77,3,209,8
37,28-05-2010,532241,0,81,3,210,8
37,04-06-2010,479195,0,80,3,210,8
37,11-06-2010,481915,0,82,3,210,8
37,18-06-2010,505762,0,84,3,210,8
37,25-06-2010,485419,0,84,3,210,8
37,02-07-2010,498293,0,82,3,210,8
37,09-07-2010,502456,0,82,3,210,8
37,16-07-2010,485150,0,84,3,210,8
37,23-07-2010,491998,0,83,3,210,8
37,30-07-2010,487913,0,82,3,210,8
37,06-08-2010,508577,0,85,3,210,8
37,13-08-2010,491816,0,86,3,210,8
37,20-08-2010,486931,0,86,3,210,8
37,27-08-2010,512157,0,85,3,210,8
37,03-09-2010,510428,0,82,3,210,8
37,10-09-2010,510296,1,81,3,210,8
37,17-09-2010,501251,0,82,3,210,8
37,24-09-2010,494265,0,79,3,210,8
37,01-10-2010,529878,0,75,3,210,8
37,08-10-2010,524484,0,66,3,211,8
37,15-10-2010,498926,0,72,3,211,8
37,22-10-2010,510425,0,72,3,211,8
37,29-10-2010,514486,0,76,3,211,8
37,05-11-2010,539683,0,63,3,211,8
37,12-11-2010,517547,0,62,3,211,8
37,19-11-2010,518124,0,57,3,211,8
37,26-11-2010,518221,1,68,3,211,8
37,03-12-2010,508213,0,54,3,210,8
37,10-12-2010,511208,0,52,3,210,8
37,17-12-2010,534285,0,57,3,210,8
37,24-12-2010,576810,0,59,3,210,8
37,31-12-2010,460332,1,53,3,210,8
37,07-01-2011,542464,0,54,3,210,8
37,14-01-2011,525617,0,43,3,210,8
37,21-01-2011,526487,0,51,3,211,8
37,28-01-2011,513672,0,49,3,211,8
37,04-02-2011,583835,0,47,3,211,8
37,11-02-2011,522514,1,41,3,212,8
37,18-02-2011,536841,0,57,3,212,8
37,25-02-2011,514758,0,68,3,212,8
37,04-03-2011,527572,0,65,3,213,8
37,11-03-2011,505610,0,59,3,213,8
37,18-03-2011,478503,0,65,3,213,8
37,25-03-2011,522106,0,71,3,213,8
37,01-04-2011,534579,0,67,4,214,8
37,08-04-2011,543703,0,69,4,214,8
37,15-04-2011,543776,0,73,4,214,8
37,22-04-2011,526434,0,75,4,214,8
37,29-04-2011,502918,0,76,4,214,8
37,06-05-2011,547513,0,70,4,215,8
37,13-05-2011,511872,0,77,4,215,8
37,20-05-2011,533564,0,73,4,214,8
37,27-05-2011,507087,0,81,4,214,8
37,03-06-2011,500381,0,83,4,214,8
37,10-06-2011,509647,0,82,4,214,8
37,17-06-2011,525132,0,84,4,214,8
37,24-06-2011,509276,0,84,4,214,8
37,01-07-2011,517021,0,85,4,214,8
37,08-07-2011,489060,0,85,3,214,8
37,15-07-2011,498750,0,86,4,214,8
37,22-07-2011,505544,0,83,4,214,8
37,29-07-2011,504975,0,85,4,214,8
37,05-08-2011,510787,0,87,4,214,8
37,12-08-2011,502504,0,88,4,214,8
37,19-08-2011,506898,0,87,4,214,8
37,26-08-2011,527947,0,86,4,214,8
37,02-09-2011,530368,0,88,4,215,8
37,09-09-2011,506274,1,78,4,215,8
37,16-09-2011,513342,0,82,4,215,8
37,23-09-2011,516557,0,78,3,215,8
37,30-09-2011,516402,0,82,3,215,8
37,07-10-2011,522817,0,71,3,216,8
37,14-10-2011,513636,0,74,3,216,8
37,21-10-2011,522784,0,68,3,216,8
37,28-10-2011,517355,0,71,3,216,8
37,04-11-2011,555926,0,59,3,217,8
37,11-11-2011,501269,0,64,3,217,8
37,18-11-2011,527495,0,66,3,217,8
37,25-11-2011,522554,1,66,3,217,8
37,02-12-2011,527118,0,54,3,217,8
37,09-12-2011,537225,0,51,3,218,8
37,16-12-2011,533906,0,58,3,218,8
37,23-12-2011,605791,0,55,3,218,8
37,30-12-2011,451328,1,48,3,218,8
37,06-01-2012,558344,0,57,3,218,7
37,13-01-2012,546221,0,56,3,219,7
37,20-01-2012,543894,0,59,3,219,7
37,27-01-2012,514117,0,63,3,219,7
37,03-02-2012,555424,0,61,3,219,7
37,10-02-2012,527041,1,54,3,219,7
37,17-02-2012,541071,0,54,4,219,7
37,24-02-2012,518697,0,62,4,219,7
37,02-03-2012,525559,0,65,4,220,7
37,09-03-2012,535937,0,63,4,220,7
37,16-03-2012,484588,0,67,4,220,7
37,23-03-2012,520887,0,69,4,220,7
37,30-03-2012,533735,0,70,4,220,7
37,06-04-2012,564849,0,74,4,220,7
37,13-04-2012,506973,0,73,4,220,7
37,20-04-2012,523483,0,71,4,220,7
37,27-04-2012,528807,0,70,4,220,7
37,04-05-2012,535312,0,77,4,220,7
37,11-05-2012,527983,0,77,4,220,7
37,18-05-2012,534848,0,74,4,220,7
37,25-05-2012,540626,0,79,4,220,7
37,01-06-2012,531812,0,81,4,220,7
37,08-06-2012,528941,0,82,3,220,7
37,15-06-2012,508573,0,82,3,220,7
37,22-06-2012,484033,0,80,3,220,7
37,29-06-2012,508310,0,87,3,221,7
37,06-07-2012,519498,0,82,3,221,7
37,13-07-2012,506005,0,78,3,221,7
37,20-07-2012,503745,0,82,3,221,7
37,27-07-2012,514489,0,84,3,221,7
37,03-08-2012,521959,0,86,3,221,7
37,10-08-2012,500965,0,84,3,221,7
37,17-08-2012,509634,0,86,4,221,7
37,24-08-2012,522665,0,81,4,221,7
37,31-08-2012,538344,0,85,4,221,7
37,07-09-2012,526838,1,84,4,221,7
37,14-09-2012,514652,0,78,4,221,7
37,21-09-2012,521321,0,76,4,221,7
37,28-09-2012,527953,0,79,4,222,7
37,05-10-2012,546122,0,74,4,222,6
37,12-10-2012,521811,0,71,4,222,6
37,19-10-2012,551969,0,74,4,222,6
37,26-10-2012,534738,0,74,4,222,6
38,05-02-2010,358496,0,49,3,126,14
38,12-02-2010,342215,1,48,3,126,14
38,19-02-2010,327238,0,55,3,127,14
38,26-02-2010,334223,0,50,3,127,14
38,05-03-2010,372240,0,54,3,127,14
38,12-03-2010,342024,0,50,3,127,14
38,19-03-2010,333025,0,60,3,127,14
38,26-03-2010,335858,0,60,3,127,14
38,02-04-2010,368930,0,60,3,127,14
38,09-04-2010,341630,0,59,3,127,14
38,16-04-2010,337723,0,65,3,127,14
38,23-04-2010,335122,0,65,3,126,14
38,30-04-2010,337980,0,67,3,126,14
38,07-05-2010,383657,0,70,3,126,14
38,14-05-2010,346174,0,68,3,126,14
38,21-05-2010,340497,0,76,3,126,14
38,28-05-2010,326469,0,68,3,126,14
38,04-06-2010,376185,0,81,3,126,14
38,11-06-2010,354829,0,91,3,126,14
38,18-06-2010,335692,0,81,3,126,14
38,25-06-2010,322047,0,87,3,126,14
38,02-07-2010,361181,0,92,3,126,14
38,09-07-2010,343850,0,90,3,126,14
38,16-07-2010,338278,0,97,3,126,14
38,23-07-2010,328337,0,99,3,126,14
38,30-07-2010,336378,0,96,3,126,14
38,06-08-2010,378574,0,93,3,126,14
38,13-08-2010,341401,0,87,3,126,14
38,20-08-2010,329140,0,93,3,126,14
38,27-08-2010,322869,0,93,3,126,14
38,03-09-2010,377097,0,83,3,126,14
38,10-09-2010,336228,1,84,3,126,14
38,17-09-2010,336253,0,82,3,126,14
38,24-09-2010,330605,0,82,3,126,14
38,01-10-2010,360257,0,85,3,126,14
38,08-10-2010,351271,0,72,3,126,14
38,15-10-2010,337743,0,75,3,126,14
38,22-10-2010,339042,0,69,3,126,14
38,29-10-2010,341220,0,61,3,126,14
38,05-11-2010,380870,0,65,3,126,14
38,12-11-2010,340147,0,58,3,127,14
38,19-11-2010,348594,0,58,3,127,14
38,26-11-2010,360858,1,48,3,127,14
38,03-12-2010,351925,0,43,3,127,14
38,10-12-2010,355965,0,50,3,127,14
38,17-12-2010,334441,0,53,3,127,14
38,24-12-2010,369107,0,52,3,127,14
38,31-12-2010,303909,1,46,3,127,14
38,07-01-2011,386345,0,38,3,127,14
38,14-01-2011,356139,0,43,3,127,14
38,21-01-2011,341098,0,54,3,127,14
38,28-01-2011,357557,0,51,3,128,14
38,04-02-2011,402342,0,45,3,128,14
38,11-02-2011,377672,1,51,3,128,14
38,18-02-2011,364607,0,53,3,128,14
38,25-02-2011,354232,0,48,4,128,14
38,04-03-2011,405429,0,52,4,128,14
38,11-03-2011,357897,0,58,4,128,14
38,18-03-2011,349460,0,64,4,129,14
38,25-03-2011,351542,0,54,4,129,14
38,01-04-2011,382098,0,64,4,129,14
38,08-04-2011,392152,0,64,4,129,14
38,15-04-2011,362759,0,58,4,129,14
38,22-04-2011,362952,0,72,4,129,14
38,29-04-2011,344226,0,68,4,129,14
38,06-05-2011,422187,0,68,4,129,14
38,13-05-2011,366978,0,71,4,129,14
38,20-05-2011,365731,0,67,4,129,14
38,27-05-2011,356886,0,77,4,129,14
38,03-06-2011,396826,0,72,4,129,14
38,10-06-2011,381763,0,79,4,129,14
38,17-06-2011,356797,0,87,4,129,14
38,24-06-2011,354079,0,89,4,129,14
38,01-07-2011,387334,0,90,4,129,14
38,08-07-2011,399699,0,90,4,129,14
38,15-07-2011,367182,0,88,4,129,14
38,22-07-2011,365563,0,91,4,129,14
38,29-07-2011,355131,0,93,4,129,14
38,05-08-2011,437631,0,91,4,129,14
38,12-08-2011,387844,0,91,4,129,14
38,19-08-2011,362225,0,92,4,129,14
38,26-08-2011,365673,0,95,4,129,14
38,02-09-2011,416954,0,94,4,129,14
38,09-09-2011,397772,1,88,4,129,14
38,16-09-2011,408189,0,76,4,129,14
38,23-09-2011,394665,0,83,4,130,14
38,30-09-2011,366820,0,83,4,130,14
38,07-10-2011,449516,0,70,4,130,13
38,14-10-2011,400431,0,67,4,130,13
38,21-10-2011,402709,0,73,4,130,13
38,28-10-2011,378539,0,67,4,130,13
38,04-11-2011,436970,0,60,4,130,13
38,11-11-2011,411117,0,49,4,130,13
38,18-11-2011,392003,0,54,4,130,13
38,25-11-2011,393716,1,53,4,130,13
38,02-12-2011,411252,0,52,4,130,13
38,09-12-2011,435402,0,42,4,130,13
38,16-12-2011,404284,0,43,4,130,13
38,23-12-2011,419717,0,45,4,130,13
38,30-12-2011,342667,1,45,3,130,13
38,06-01-2012,478483,0,50,4,130,12
38,13-01-2012,423261,0,48,4,130,12
38,20-01-2012,405216,0,46,4,130,12
38,27-01-2012,412882,0,50,4,130,12
38,03-02-2012,457712,0,51,4,130,12
38,10-02-2012,469787,1,52,4,130,12
38,17-02-2012,415514,0,52,4,130,12
38,24-02-2012,409412,0,53,4,131,12
38,02-03-2012,471115,0,52,4,131,12
38,09-03-2012,452793,0,55,4,131,12
38,16-03-2012,428465,0,64,4,131,12
38,23-03-2012,412456,0,56,4,131,12
38,30-03-2012,408679,0,64,4,131,12
38,06-04-2012,499268,0,64,4,131,12
38,13-04-2012,435791,0,64,4,131,12
38,20-04-2012,401616,0,67,4,131,12
38,27-04-2012,419965,0,78,4,131,12
38,04-05-2012,491756,0,76,4,131,12
38,11-05-2012,429915,0,77,4,131,12
38,18-05-2012,412315,0,85,4,131,12
38,25-05-2012,422810,0,84,4,131,12
38,01-06-2012,435580,0,78,4,131,12
38,08-06-2012,448110,0,85,4,131,12
38,15-06-2012,430222,0,86,4,131,12
38,22-06-2012,405938,0,92,4,131,12
38,29-06-2012,404634,0,90,4,131,12
38,06-07-2012,471086,0,89,4,131,11
38,13-07-2012,416037,0,96,4,131,11
38,20-07-2012,441684,0,86,4,131,11
38,27-07-2012,407186,0,93,4,131,11
38,03-08-2012,469311,0,88,4,131,11
38,10-08-2012,436690,0,96,4,131,11
38,17-08-2012,411866,0,95,4,131,11
38,24-08-2012,397428,0,85,4,131,11
38,31-08-2012,424905,0,90,4,131,11
38,07-09-2012,490275,1,89,4,131,11
38,14-09-2012,430944,0,84,4,131,11
38,21-09-2012,409601,0,83,4,131,11
38,28-09-2012,398468,0,81,4,131,11
38,05-10-2012,458479,0,82,4,131,10
38,12-10-2012,437321,0,72,4,131,10
38,19-10-2012,428806,0,69,4,131,10
38,26-10-2012,417290,0,66,4,131,10
39,05-02-2010,1230597,0,44,3,210,9
39,12-02-2010,1266229,1,45,3,210,9
39,19-02-2010,1230592,0,44,3,210,9
39,26-02-2010,1168582,0,50,3,210,9
39,05-03-2010,1266254,0,51,3,210,9
39,12-03-2010,1244392,0,62,3,210,9
39,19-03-2010,1301590,0,59,3,210,9
39,26-03-2010,1235095,0,55,3,210,9
39,02-04-2010,1463943,0,63,3,210,8
39,09-04-2010,1327035,0,68,3,209,8
39,16-04-2010,1242875,0,66,3,209,8
39,23-04-2010,1280232,0,68,3,209,8
39,30-04-2010,1263837,0,70,3,209,8
39,07-05-2010,1355704,0,75,3,209,8
39,14-05-2010,1226998,0,77,3,209,8
39,21-05-2010,1350674,0,77,3,209,8
39,28-05-2010,1365542,0,80,3,210,8
39,04-06-2010,1512208,0,80,3,210,8
39,11-06-2010,1371405,0,82,3,210,8
39,18-06-2010,1368312,0,84,3,210,8
39,25-06-2010,1280415,0,83,3,210,8
39,02-07-2010,1352548,0,81,3,210,8
39,09-07-2010,1330473,0,81,3,210,8
39,16-07-2010,1339812,0,84,3,210,8
39,23-07-2010,1314652,0,82,3,210,8
39,30-07-2010,1308222,0,81,3,210,8
39,06-08-2010,1409990,0,85,3,210,8
39,13-08-2010,1371466,0,86,3,210,8
39,20-08-2010,1471817,0,86,3,210,8
39,27-08-2010,1417516,0,84,3,210,8
39,03-09-2010,1345168,0,82,3,210,8
39,10-09-2010,1279666,1,80,3,210,8
39,17-09-2010,1252915,0,82,3,210,8
39,24-09-2010,1199450,0,78,3,210,8
39,01-10-2010,1219584,0,73,3,210,8
39,08-10-2010,1286599,0,65,3,211,8
39,15-10-2010,1238742,0,70,3,211,8
39,22-10-2010,1261109,0,72,3,211,8
39,29-10-2010,1294769,0,75,3,211,8
39,05-11-2010,1293707,0,62,3,211,8
39,12-11-2010,1291399,0,62,3,211,8
39,19-11-2010,1370660,0,56,3,211,8
39,26-11-2010,2149355,1,68,3,211,8
39,03-12-2010,1431911,0,54,3,210,8
39,10-12-2010,1630564,0,51,3,210,8
39,17-12-2010,1842172,0,55,3,210,8
39,24-12-2010,2495489,0,59,3,210,8
39,31-12-2010,1230012,1,52,3,210,8
39,07-01-2011,1224475,0,53,3,210,8
39,14-01-2011,1193199,0,42,3,210,8
39,21-01-2011,1243371,0,50,3,211,8
39,28-01-2011,1158698,0,48,3,211,8
39,04-02-2011,1343774,0,46,3,211,8
39,11-02-2011,1227894,1,40,3,212,8
39,18-02-2011,1335234,0,58,3,212,8
39,25-02-2011,1240921,0,68,3,212,8
39,04-03-2011,1316385,0,64,3,213,8
39,11-03-2011,1283717,0,58,3,213,8
39,18-03-2011,1348410,0,65,3,213,8
39,25-03-2011,1284335,0,71,3,213,8
39,01-04-2011,1316849,0,67,4,214,8
39,08-04-2011,1350646,0,69,4,214,8
39,15-04-2011,1348032,0,73,4,214,8
39,22-04-2011,1563141,0,75,4,214,8
39,29-04-2011,1379652,0,76,4,214,8
39,06-05-2011,1370921,0,69,4,215,8
39,13-05-2011,1325023,0,77,4,215,8
39,20-05-2011,1373907,0,73,4,214,8
39,27-05-2011,1406124,0,82,4,214,8
39,03-06-2011,1541746,0,84,4,214,8
39,10-06-2011,1442092,0,83,4,214,8
39,17-06-2011,1451393,0,85,4,214,8
39,24-06-2011,1363168,0,84,4,214,8
39,01-07-2011,1429829,0,85,4,214,8
39,08-07-2011,1414565,0,84,3,214,8
39,15-07-2011,1380257,0,86,4,214,8
39,22-07-2011,1416006,0,85,4,214,8
39,29-07-2011,1426419,0,86,4,214,8
39,05-08-2011,1518791,0,88,4,214,8
39,12-08-2011,1514056,0,88,4,214,8
39,19-08-2011,1629067,0,88,4,214,8
39,26-08-2011,1573899,0,86,4,214,8
39,02-09-2011,1465090,0,89,4,215,8
39,09-09-2011,1429346,1,79,4,215,8
39,16-09-2011,1372501,0,83,4,215,8
39,23-09-2011,1338658,0,79,3,215,8
39,30-09-2011,1311776,0,82,3,215,8
39,07-10-2011,1443884,0,72,3,216,8
39,14-10-2011,1384722,0,74,3,216,8
39,21-10-2011,1465283,0,68,3,216,8
39,28-10-2011,1472663,0,71,3,216,8
39,04-11-2011,1553630,0,58,3,217,8
39,11-11-2011,1456957,0,63,3,217,8
39,18-11-2011,1510397,0,66,3,217,8
39,25-11-2011,2338832,1,66,3,217,8
39,02-12-2011,1632895,0,53,3,217,8
39,09-12-2011,1781529,0,49,3,218,8
39,16-12-2011,1991824,0,59,3,218,8
39,23-12-2011,2554483,0,55,3,218,8
39,30-12-2011,1537140,1,48,3,218,8
39,06-01-2012,1478538,0,56,3,218,7
39,13-01-2012,1369125,0,55,3,219,7
39,20-01-2012,1394841,0,58,3,219,7
39,27-01-2012,1320302,0,61,3,219,7
39,03-02-2012,1396150,0,61,3,219,7
39,10-02-2012,1442988,1,53,3,219,7
39,17-02-2012,1511042,0,53,4,219,7
39,24-02-2012,1412065,0,61,4,219,7
39,02-03-2012,1453047,0,64,4,220,7
39,09-03-2012,1470764,0,62,4,220,7
39,16-03-2012,1522421,0,66,4,220,7
39,23-03-2012,1469593,0,68,4,220,7
39,30-03-2012,1499727,0,69,4,220,7
39,06-04-2012,1764848,0,73,4,220,7
39,13-04-2012,1580733,0,72,4,220,7
39,20-04-2012,1433391,0,70,4,220,7
39,27-04-2012,1456997,0,69,4,220,7
39,04-05-2012,1512227,0,77,4,220,7
39,11-05-2012,1470792,0,76,4,220,7
39,18-05-2012,1522979,0,72,4,220,7
39,25-05-2012,1596037,0,78,4,220,7
39,01-06-2012,1640477,0,80,4,220,7
39,08-06-2012,1623442,0,81,3,220,7
39,15-06-2012,1587500,0,81,3,220,7
39,22-06-2012,1532317,0,80,3,220,7
39,29-06-2012,1492389,0,86,3,221,7
39,06-07-2012,1659222,0,81,3,221,7
39,13-07-2012,1471262,0,78,3,221,7
39,20-07-2012,1582168,0,80,3,221,7
39,27-07-2012,1487798,0,83,3,221,7
39,03-08-2012,1608278,0,84,3,221,7
39,10-08-2012,1641868,0,83,3,221,7
39,17-08-2012,1720222,0,85,4,221,7
39,24-08-2012,1724670,0,80,4,221,7
39,31-08-2012,1710924,0,84,4,221,7
39,07-09-2012,1609812,1,84,4,221,7
39,14-09-2012,1447614,0,77,4,221,7
39,21-09-2012,1555673,0,74,4,221,7
39,28-09-2012,1495607,0,78,4,222,7
39,05-10-2012,1574409,0,72,4,222,6
39,12-10-2012,1494417,0,70,4,222,6
39,19-10-2012,1577486,0,71,4,222,6
39,26-10-2012,1569502,0,73,4,222,6
40,05-02-2010,1001944,0,14,3,132,6
40,12-02-2010,955338,1,21,3,132,6
40,19-02-2010,916289,0,28,3,132,6
40,26-02-2010,863917,0,33,3,132,6
40,05-03-2010,990152,0,35,3,132,6
40,12-03-2010,899352,0,35,3,132,6
40,19-03-2010,894865,0,41,3,132,6
40,26-03-2010,873355,0,40,3,132,6
40,02-04-2010,1041202,0,41,3,132,5
40,09-04-2010,919839,0,54,3,132,5
40,16-04-2010,882637,0,43,3,132,5
40,23-04-2010,844958,0,46,3,132,5
40,30-04-2010,816838,0,46,3,132,5
40,07-05-2010,1009797,0,60,3,132,5
40,14-05-2010,907262,0,46,3,132,5
40,21-05-2010,885614,0,57,3,132,5
40,28-05-2010,1008483,0,68,3,132,5
40,04-06-2010,1052429,0,66,3,132,5
40,11-06-2010,1007575,0,59,3,132,5
40,18-06-2010,973105,0,61,3,132,5
40,25-06-2010,940405,0,70,3,132,5
40,02-07-2010,1087579,0,65,3,133,5
40,09-07-2010,1058251,0,77,3,133,5
40,16-07-2010,959229,0,74,3,133,5
40,23-07-2010,922342,0,72,3,133,5
40,30-07-2010,953393,0,71,3,133,5
40,06-08-2010,1057296,0,69,3,133,5
40,13-08-2010,924012,0,67,3,133,5
40,20-08-2010,932397,0,67,3,133,5
40,27-08-2010,922328,0,63,3,133,5
40,03-09-2010,976453,0,71,3,133,5
40,10-09-2010,967311,1,63,3,133,5
40,17-09-2010,855047,0,55,3,133,5
40,24-09-2010,844373,0,56,3,133,5
40,01-10-2010,891152,0,62,3,133,5
40,08-10-2010,972405,0,52,3,133,5
40,15-10-2010,917883,0,45,3,133,5
40,22-10-2010,882181,0,41,3,133,5
40,29-10-2010,875039,0,47,3,133,5
40,05-11-2010,968271,0,36,3,133,5
40,12-11-2010,935481,0,38,3,133,5
40,19-11-2010,852453,0,41,3,133,5
40,26-11-2010,1166143,1,33,3,133,5
40,03-12-2010,1000582,0,34,3,133,5
40,10-12-2010,1111216,0,22,3,133,5
40,17-12-2010,1179036,0,23,3,133,5
40,24-12-2010,1648829,0,24,3,133,5
40,31-12-2010,811318,1,19,3,133,5
40,07-01-2011,894280,0,24,3,133,5
40,14-01-2011,771316,0,19,3,133,5
40,21-01-2011,764015,0,15,3,133,5
40,28-01-2011,775910,0,10,3,133,5
40,04-02-2011,904262,0,13,3,133,5
40,11-02-2011,931940,1,17,3,133,5
40,18-02-2011,968694,0,22,3,133,5
40,25-02-2011,888869,0,16,3,133,5
40,04-03-2011,977071,0,18,3,134,5
40,11-03-2011,860256,0,31,4,134,5
40,18-03-2011,871024,0,36,4,134,5
40,25-03-2011,834621,0,29,4,134,5
40,01-04-2011,841889,0,29,4,134,5
